,Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption_Zone1,PowerConsumption_Zone2,PowerConsumption_Zone3
21762,6/1/2017 3:00,19.7,86.4,0.068,0.069,0.145,36645.29801,21798.3368,21628.06154
21763,6/1/2017 3:10,19.71,86.5,0.071,0.055,0.13,36034.96689,21483.99168,20854.15385
21819,6/1/2017 12:30,23.56,61.59,4.922,893.0,66.27,35068.60927,21592.51559,16523.81538
21820,6/1/2017 12:40,23.83,61.35,4.923,895.0,70.1,34979.60265,21457.79626,16571.07692
21821,6/1/2017 12:50,23.88,63.99,4.922,895.0,72.7,35297.48344,21716.00832,16742.4
21822,6/1/2017 13:00,23.63,63.42,4.621,895.0,72.4,35144.90066,21745.94595,16896.0
21823,6/1/2017 13:10,24.11,62.19,0.069,894.0,71.5,34852.45033,21955.50936,17144.12308
21824,6/1/2017 13:20,24.23,62.35,0.071,896.0,68.26,34877.88079,21929.31393,17280.0
21825,6/1/2017 13:30,24.24,64.09,0.069,893.0,65.58,35081.3245,21966.73597,17362.70769
21826,6/1/2017 13:40,23.9,65.02,0.07,890.0,62.6,35297.48344,21805.82121,17392.24615
21827,6/1/2017 13:50,24.06,62.02,0.071,886.0,60.21,35259.33775,21689.81289,17327.26154
21828,6/1/2017 14:00,24.05,60.98,0.067,880.0,59.27,35119.4702,21951.76715,17333.16923
21829,6/1/2017 14:10,23.69,60.65,0.069,871.0,59.38,35284.76821,22067.77547,17516.30769
21830,6/1/2017 14:20,23.67,57.31,0.071,863.0,57.91,35539.07285,21760.91476,17569.47692
21831,6/1/2017 14:30,23.84,56.01,0.07,854.0,57.88,35564.50331,21506.44491,17734.89231
21832,6/1/2017 14:40,23.86,59.85,0.071,839.0,58.52,35348.34437,21618.71102,18071.63077
21833,6/1/2017 14:50,23.87,58.48,0.069,824.0,58.88,35386.49007,21824.53222,18142.52308
21834,6/1/2017 15:00,23.89,58.52,0.072,808.0,59.12,35208.47682,21846.98545,18042.09231
21835,6/1/2017 15:10,23.96,59.05,0.071,792.0,59.61,35221.19205,21899.3763,18089.35385
21836,6/1/2017 15:20,23.77,59.95,0.07,776.0,59.7,35450.06623,21562.57796,18101.16923
21837,6/1/2017 15:30,24.0,58.92,0.069,759.0,59.35,35450.06623,21472.76507,18059.81538
21838,6/1/2017 15:40,23.74,57.21,0.07,741.0,59.0,35170.33113,21139.70894,17870.76923
21839,6/1/2017 15:50,23.65,55.48,0.071,720.0,58.94,35081.3245,21113.51351,17912.12308
21840,6/1/2017 16:00,23.81,57.15,0.071,697.3,60.47,34738.01325,21278.17048,18048.0
21841,6/1/2017 16:10,23.65,58.11,0.069,670.9,64.47,34903.31126,21502.7027,18172.06154
21842,6/1/2017 16:20,23.79,56.78,0.071,642.5,70.8,34916.02649,21188.35759,18177.96923
21843,6/1/2017 16:30,23.84,57.57,0.071,612.8,76.3,35170.33113,21237.00624,18142.52308
21844,6/1/2017 16:40,23.52,59.08,0.07,587.1,78.9,35119.4702,21195.842,18077.53846
21845,6/1/2017 16:50,23.23,62.91,0.07,560.3,80.4,35386.49007,21375.46778,18396.55385
21846,6/1/2017 17:00,23.26,64.15,0.069,526.3,84.5,34165.82781,21794.59459,18615.13846
21847,6/1/2017 17:10,23.15,64.68,0.07,492.0,94.5,35462.78146,21891.89189,18827.81538
21848,6/1/2017 17:20,22.82,64.21,0.07,464.3,129.3,35704.37086,21476.50728,18821.90769
21849,6/1/2017 17:30,22.81,63.71,0.069,437.2,216.0,36492.71523,21701.0395,19010.95385
21850,6/1/2017 17:40,22.89,61.45,0.07,404.9,325.5,36734.30464,21828.27443,19235.44615
21851,6/1/2017 17:50,22.95,64.81,0.071,372.9,360.3,36797.88079,22172.55717,19489.47692
21852,6/1/2017 18:00,22.91,66.28,0.07,340.5,339.3,37090.33113,22468.19127,20151.13846
21853,6/1/2017 18:10,22.84,68.88,0.07,309.3,309.7,37598.9404,22992.09979,20818.70769
21854,6/1/2017 18:20,22.77,70.3,0.07,280.0,280.6,38489.00662,23302.7027,21273.6
21855,6/1/2017 18:30,22.43,73.0,0.07,249.4,250.1,39684.23841,24099.7921,21923.44615
21856,6/1/2017 18:40,22.24,73.3,0.069,219.3,219.9,40854.03974,25136.38254,22785.96923
21857,6/1/2017 18:50,22.16,74.9,0.067,189.3,189.9,42265.43046,26588.35759,23872.98462
21858,6/1/2017 19:00,22.02,76.1,0.066,162.7,162.9,43422.51656,27306.86071,25214.03077
21859,6/1/2017 19:10,21.84,77.3,0.072,135.3,134.9,45685.82781,28710.18711,27039.50769
21860,6/1/2017 19:20,21.85,77.5,0.066,113.4,112.5,46893.77483,29694.38669,28232.86154
21861,6/1/2017 19:30,21.76,77.8,0.066,90.8,89.5,45596.82119,28485.65489,27228.55385
21862,6/1/2017 19:40,21.46,78.0,0.065,69.41,67.6,43524.23841,26891.47609,26962.70769
21863,6/1/2017 19:50,21.39,78.0,0.065,49.08,46.71,43371.65563,26850.31185,27039.50769
21864,6/1/2017 20:00,21.36,78.7,0.067,33.28,30.87,43803.97351,27145.94595,27264.0
21865,6/1/2017 20:10,21.25,79.5,0.071,18.4,16.05,45202.64901,27748.44075,27334.89231
21866,6/1/2017 20:20,21.11,80.1,0.065,8.71,7.53,45736.68874,27984.19958,27252.18462
21867,6/1/2017 20:30,21.04,81.0,0.074,3.332,2.831,45571.39073,27767.15177,27057.23077
21868,6/1/2017 20:40,20.91,81.3,0.069,0.925,0.819,45139.07285,27497.7131,27258.09231
21869,6/1/2017 20:50,20.86,81.6,0.066,0.19,0.193,45482.38411,27699.7921,27157.66154
21870,6/1/2017 21:00,20.73,81.6,0.067,0.095,0.059,44910.19868,27572.55717,26885.90769
21871,6/1/2017 21:10,20.75,81.6,0.065,0.051,0.141,44694.03974,27437.83784,26496.0
21872,6/1/2017 21:20,20.74,82.1,0.066,0.091,0.07,43765.82781,26910.18711,26147.44615
21873,6/1/2017 21:30,20.78,82.6,0.073,0.062,0.096,43397.08609,26637.00624,26088.36923
21874,6/1/2017 21:40,20.77,83.5,0.069,0.044,0.159,43409.80132,26782.95218,26112.0
21875,6/1/2017 21:50,20.7,84.0,0.066,0.059,0.1,43625.96026,26951.35135,25999.75385
21876,6/1/2017 22:00,20.64,84.5,0.07,0.059,0.133,43536.95364,26895.2183,25840.24615
21877,6/1/2017 22:10,20.55,85.0,0.068,0.048,0.122,43384.37086,26839.08524,25769.35385
21878,6/1/2017 22:20,20.44,85.3,0.067,0.048,0.093,43842.11921,27037.42204,25816.61538
21879,6/1/2017 22:30,20.36,85.5,0.065,0.033,0.107,43689.53642,26812.88981,25751.63077
21880,6/1/2017 22:40,20.31,85.6,0.066,0.051,0.107,43358.9404,26786.69439,25485.78462
21881,6/1/2017 22:50,20.33,85.8,0.065,0.051,0.126,42888.47682,26401.2474,25084.06154
21882,6/1/2017 23:00,20.35,86.3,0.07,0.066,0.13,41960.2649,25738.87734,24770.95385
21883,6/1/2017 23:10,20.36,86.8,0.066,0.033,0.119,41540.66225,25289.81289,24688.24615
21884,6/1/2017 23:20,20.27,87.2,0.066,0.066,0.119,41349.93377,25200.0,24705.96923
21885,6/1/2017 23:30,20.25,87.6,0.066,0.059,0.137,40981.19205,24840.74844,24363.32308
21886,6/1/2017 23:40,20.26,87.7,0.065,0.066,0.126,40307.28477,24668.60707,24079.75385
21887,6/1/2017 23:50,20.24,87.8,0.066,0.044,0.13,39646.09272,24646.15385,23802.09231
21888,6/2/2017 0:00,20.22,87.8,0.064,0.033,0.1,39010.33113,24410.39501,23565.78462
21889,6/2/2017 0:10,20.13,87.8,0.067,0.059,0.082,38234.70199,24032.43243,23542.15385
21890,6/2/2017 0:20,20.07,87.8,0.068,0.099,0.093,37776.95364,23927.65073,23099.07692
21891,6/2/2017 0:30,20.08,87.7,0.066,0.066,0.115,36937.74834,23602.079,22768.24615
21892,6/2/2017 0:40,20.14,87.5,0.065,0.077,0.119,36632.58278,23355.09356,22650.09231
21893,6/2/2017 0:50,20.18,87.5,0.064,0.069,0.156,36619.86755,23246.56965,22661.90769
21894,6/2/2017 1:00,20.14,87.7,0.064,0.066,0.126,36352.84768,23014.55301,22531.93846
21895,6/2/2017 1:10,20.09,87.6,0.066,0.069,0.111,36060.39735,22958.41996,22159.75385
21896,6/2/2017 1:20,20.12,87.6,0.066,0.062,0.133,35818.80795,22962.16216,22094.76923
21897,6/2/2017 1:30,20.13,87.5,0.066,0.051,0.137,36212.98013,22958.41996,22295.63077
21898,6/2/2017 1:40,20.14,87.4,0.066,0.055,0.13,37014.03974,22958.41996,22720.98462
21899,6/2/2017 1:50,20.07,87.0,0.067,0.044,0.119,37942.25166,22932.22453,23382.64615
21900,6/2/2017 2:00,20.17,86.3,0.067,0.099,0.085,39112.05298,23680.66528,23808.0
21901,6/2/2017 2:10,20.3,85.6,0.069,0.062,0.152,39468.07947,24103.5343,23648.49231
21902,6/2/2017 2:20,20.41,85.2,0.068,0.04,0.119,39328.21192,24122.24532,23382.64615
21903,6/2/2017 2:30,20.43,85.2,0.069,0.051,0.133,38806.88742,23706.86071,22992.73846
21904,6/2/2017 2:40,20.37,85.2,0.07,0.048,0.133,38031.25828,23130.56133,22862.76923
21905,6/2/2017 2:50,20.37,85.1,0.069,0.062,0.115,37586.22517,22737.62994,22348.8
21906,6/2/2017 3:00,20.47,85.6,0.069,0.044,0.122,36785.16556,22281.08108,21728.49231
21907,6/2/2017 3:10,20.25,86.0,0.068,0.062,0.119,35844.23841,21832.01663,20600.12308
21989,6/2/2017 16:50,22.77,70.2,0.071,568.7,127.5,36645.29801,20881.49688,18349.29231
21990,6/2/2017 17:00,22.59,70.4,0.069,556.1,119.2,37153.90728,20892.72349,18307.93846
21991,6/2/2017 17:10,22.68,70.7,0.07,517.3,113.1,37548.07947,21124.74012,18455.63077
21992,6/2/2017 17:20,22.72,71.0,0.07,488.4,138.7,38031.25828,21229.52183,18656.49231
21993,6/2/2017 17:30,22.87,70.2,0.07,454.4,230.8,38565.29801,21469.02287,18981.41538
21994,6/2/2017 17:40,22.74,70.8,0.069,395.2,315.8,38895.89404,21644.90644,19300.43077
21995,6/2/2017 17:50,22.7,70.6,0.069,367.1,351.1,39328.21192,21948.02495,19589.90769
21996,6/2/2017 18:00,22.46,71.2,0.069,337.2,334.5,40345.43046,22135.13514,19938.46154
21997,6/2/2017 18:10,22.32,72.1,0.072,293.2,290.5,40879.4702,22427.02703,20434.70769
21998,6/2/2017 18:20,22.18,73.3,0.069,278.4,279.3,41642.38411,23074.42827,21196.8
21999,6/2/2017 18:30,22.09,73.8,0.066,255.4,259.5,42405.29801,23605.82121,21917.53846
22000,6/2/2017 18:40,21.99,74.6,0.067,229.8,233.9,43600.5298,24792.09979,22756.43077
22001,6/2/2017 18:50,22.11,74.2,0.068,201.0,203.7,44795.76159,25896.0499,23867.07692
22002,6/2/2017 19:00,21.98,75.6,0.07,172.4,174.6,45863.84106,26816.63202,24918.64615
22003,6/2/2017 19:10,21.87,76.8,0.067,135.7,146.2,47135.36424,27430.35343,26360.12308
22004,6/2/2017 19:20,21.71,77.7,0.068,119.4,120.9,47821.98675,27722.24532,27695.26154
22005,6/2/2017 19:30,21.62,78.1,0.064,94.5,94.3,46893.77483,26797.921,27169.47692
22006,6/2/2017 19:40,21.44,79.2,0.07,71.2,70.2,44452.45033,25252.39085,26791.38462
22007,6/2/2017 19:50,21.34,79.7,0.065,50.95,49.3,44503.31126,25293.55509,26696.86154
22008,6/2/2017 20:00,21.26,80.6,0.067,32.71,32.17,45393.37748,26000.8316,27222.64615
22009,6/2/2017 20:10,21.13,81.2,0.071,18.1,15.89,46130.86093,26352.59875,27269.90769
22010,6/2/2017 20:20,21.0,81.8,0.068,8.46,7.25,46423.31126,26625.77963,27193.10769
22011,6/2/2017 20:30,20.9,82.3,0.07,3.335,2.82,46486.88742,26491.06029,27015.87692
22012,6/2/2017 20:40,20.79,82.8,0.071,1.013,0.86,46258.01325,26678.17048,27021.78462
22013,6/2/2017 20:50,20.69,83.2,0.07,0.223,0.237,46054.56954,26506.02911,26820.92308
22014,6/2/2017 21:00,20.65,83.5,0.069,0.066,0.089,45609.53642,25944.69854,26667.32308
22015,6/2/2017 21:10,20.6,83.9,0.069,0.04,0.107,45342.51656,25776.29938,26224.24615
22016,6/2/2017 21:20,20.59,84.2,0.07,0.051,0.074,44592.31788,25458.21206,25816.61538
22017,6/2/2017 21:30,20.56,84.6,0.073,0.062,0.093,44452.45033,25368.39917,25710.27692
22018,6/2/2017 21:40,20.52,85.0,0.069,0.051,0.104,44630.46358,25641.58004,25822.52308
22019,6/2/2017 21:50,20.47,85.3,0.067,0.062,0.1,44655.89404,25757.58836,25787.07692
22020,6/2/2017 22:00,20.48,85.6,0.065,0.055,0.126,44846.62252,25589.18919,25657.10769
22021,6/2/2017 22:10,20.5,85.7,0.066,0.062,0.089,44757.61589,25353.43035,25420.8
22022,6/2/2017 22:20,20.55,85.6,0.067,0.073,0.093,44706.75497,25488.14969,25420.8
22023,6/2/2017 22:30,20.52,85.7,0.067,0.059,0.115,44846.62252,25555.50936,25273.10769
22024,6/2/2017 22:40,20.47,85.8,0.067,0.062,0.119,44452.45033,25461.95426,25166.76923
22025,6/2/2017 22:50,20.5,85.8,0.065,0.015,0.196,44020.13245,25132.64033,24918.64615
22026,6/2/2017 23:00,20.49,86.0,0.066,0.055,0.119,43791.25828,24687.31809,24440.12308
22027,6/2/2017 23:10,20.39,86.1,0.07,0.055,0.126,43664.10596,24369.23077,24392.86154
22028,6/2/2017 23:20,20.22,85.9,0.066,0.062,0.148,42583.31126,24133.47193,24156.55385
22029,6/2/2017 23:30,20.24,85.4,0.067,0.044,0.133,41896.68874,23841.58004,23955.69231
22030,6/2/2017 23:40,20.2,84.5,0.067,0.08,0.107,41362.64901,23605.82121,23802.09231
22031,6/2/2017 23:50,20.24,83.6,0.067,0.069,0.096,41032.05298,23366.32017,23666.21538
22032,6/3/2017 0:00,20.32,82.6,0.068,0.044,0.137,40587.01987,23235.34304,23530.33846
22033,6/3/2017 0:10,20.48,82.0,0.066,0.059,0.089,39887.68212,22980.87318,23364.92308
22034,6/3/2017 0:20,20.48,82.6,0.072,0.051,0.141,39455.36424,22748.85655,23234.95385
22035,6/3/2017 0:30,20.44,83.1,0.067,0.055,0.141,39302.78146,22550.51975,23311.75385
22036,6/3/2017 0:40,20.45,83.8,0.064,0.048,0.152,38908.60927,22565.48857,23057.72308
22037,6/3/2017 0:50,20.43,84.6,0.068,0.069,0.093,38272.84768,21955.50936,22756.43077
22038,6/3/2017 1:00,20.33,85.3,0.066,0.037,0.163,38082.11921,21809.56341,22632.36923
22039,6/3/2017 1:10,20.19,85.7,0.065,0.062,0.133,37980.39735,21757.17256,22632.36923
22040,6/3/2017 1:20,20.09,86.2,0.067,0.029,0.163,38018.54305,21600.0,22661.90769
22041,6/3/2017 1:30,20.06,86.6,0.068,0.055,0.145,38247.41722,21772.14137,22821.41538
22042,6/3/2017 1:40,20.01,87.1,0.066,0.048,0.122,38946.75497,22000.4158,23040.0
22043,6/3/2017 1:50,19.97,87.4,0.066,0.051,0.167,39671.52318,22183.78378,23583.50769
22044,6/3/2017 2:00,19.93,87.9,0.065,0.051,0.089,40981.19205,22629.10603,23884.8
22045,6/3/2017 2:10,19.93,88.2,0.065,0.044,0.141,41375.36424,22790.02079,23867.07692
22046,6/3/2017 2:20,19.92,88.3,0.064,0.04,0.156,41248.21192,22808.73181,23589.41538
22047,6/3/2017 2:30,19.96,88.3,0.068,0.037,0.133,40447.15232,22737.62994,23175.87692
22048,6/3/2017 2:40,19.95,88.3,0.067,0.044,0.141,39582.51656,22228.69023,22744.61538
22049,6/3/2017 2:50,19.96,88.3,0.067,0.055,0.107,39086.62252,21996.6736,22295.63077
22050,6/3/2017 3:00,19.95,88.2,0.066,0.04,0.141,38425.43046,21379.20998,21994.33846
22110,6/3/2017 13:00,23.18,64.86,0.07,906.0,77.2,36492.71523,20888.98129,18290.21538
22114,6/3/2017 13:40,23.25,63.93,0.071,895.0,75.3,37052.18543,20960.08316,18485.16923
22115,6/3/2017 13:50,23.42,63.86,0.07,892.0,74.0,36874.17219,21001.2474,18402.46154
22116,6/3/2017 14:00,23.38,62.13,0.069,884.0,73.2,36632.58278,20870.27027,18331.56923
22117,6/3/2017 14:10,23.4,61.23,0.071,875.0,73.6,36785.16556,20956.34096,18189.78462
22118,6/3/2017 14:20,23.36,62.46,0.069,866.0,73.1,36861.45695,20892.72349,18177.96923
22119,6/3/2017 14:30,23.35,62.46,0.07,853.0,74.1,36912.31788,20975.05198,18414.27692
22120,6/3/2017 14:40,23.3,61.66,0.069,841.0,74.8,36874.17219,20963.82536,18573.78462
22121,6/3/2017 14:50,23.6,60.26,0.07,827.0,76.7,36543.57616,20903.9501,18638.76923
22125,6/3/2017 15:30,23.75,62.26,0.069,755.0,85.3,36594.43709,20918.91892,18857.35385
22131,6/3/2017 16:30,23.06,66.36,0.069,608.5,104.2,36569.00662,20948.85655,18999.13846
22132,6/3/2017 16:40,23.17,66.96,0.068,585.1,104.0,36861.45695,20881.49688,18957.78462
22133,6/3/2017 16:50,23.02,66.96,0.069,534.4,103.1,37370.06623,21031.18503,19058.21538
22134,6/3/2017 17:00,23.12,66.86,0.069,530.6,104.4,37331.92053,21124.74012,19347.69231
22135,6/3/2017 17:10,23.14,66.09,0.07,505.0,113.3,37637.08609,21600.0,19589.90769
22136,6/3/2017 17:20,23.03,66.46,0.069,475.6,151.0,37687.94702,21446.56965,19843.93846
22137,6/3/2017 17:30,22.96,66.12,0.07,446.5,255.8,37853.24503,21637.42204,19973.90769
22138,6/3/2017 17:40,22.77,65.72,0.069,414.7,348.1,38412.71523,21671.10187,19950.27692
22139,6/3/2017 17:50,22.64,67.05,0.069,383.0,370.3,38705.16556,21772.14137,20322.46154
22140,6/3/2017 18:00,22.54,67.52,0.07,347.2,346.0,39023.04636,22015.38462,20842.33846
22141,6/3/2017 18:10,22.51,68.32,0.071,317.5,316.3,40002.11921,22266.11227,21285.41538
22142,6/3/2017 18:20,22.21,69.15,0.069,275.8,272.0,40447.15232,22950.93555,21763.93846
22143,6/3/2017 18:30,22.12,70.4,0.068,250.4,247.9,41260.92715,23815.38462,22301.53846
22144,6/3/2017 18:40,22.1,71.2,0.071,221.9,219.0,41947.54967,24387.94179,23128.61538
22145,6/3/2017 18:50,21.97,72.1,0.069,198.0,196.4,43409.80132,25278.58628,24109.29231
22146,6/3/2017 19:00,21.88,72.6,0.066,166.2,164.0,44935.62914,26244.07484,25332.18462
22147,6/3/2017 19:10,21.71,73.6,0.07,121.7,118.1,47415.09934,27662.37006,27204.92308
22148,6/3/2017 19:20,21.63,74.4,0.068,115.8,112.0,48737.48344,27961.74636,28138.33846
22149,6/3/2017 19:30,21.57,75.3,0.071,96.6,91.1,47809.27152,27359.25156,27600.73846
22150,6/3/2017 19:40,21.45,76.2,0.066,72.8,66.55,45647.68212,25772.55717,27033.6
22151,6/3/2017 19:50,21.31,77.4,0.068,47.86,43.32,45482.38411,25675.25988,27275.81538
22152,6/3/2017 20:00,21.22,77.8,0.068,28.25,24.4,45762.11921,25944.69854,27565.29231
22153,6/3/2017 20:10,21.09,78.9,0.069,15.72,13.09,46563.17881,26341.37214,27783.87692
22154,6/3/2017 20:20,21.02,79.3,0.071,8.19,6.875,47008.21192,26285.23909,27606.64615
22155,6/3/2017 20:30,20.88,79.8,0.067,4.114,3.376,46893.77483,25963.40956,27523.93846
22156,6/3/2017 20:40,20.82,80.1,0.066,1.507,1.223,46753.90728,26101.8711,27659.81538
22157,6/3/2017 20:50,20.74,80.3,0.071,0.154,0.174,46957.35099,25929.72973,27807.50769
22158,6/3/2017 21:00,20.71,80.5,0.074,0.073,0.074,46486.88742,25716.42412,27600.73846
22159,6/3/2017 21:10,20.67,80.6,0.074,0.077,0.093,46156.29139,25727.65073,27110.4
22160,6/3/2017 21:20,20.67,80.7,0.073,0.062,0.059,45571.39073,25271.10187,26720.49231
22161,6/3/2017 21:30,20.64,80.9,0.073,0.055,0.078,45189.93377,24994.17879,26673.23077
22162,6/3/2017 21:40,20.6,81.2,0.069,0.077,0.056,45164.50331,24530.14553,26667.32308
22163,6/3/2017 21:50,20.6,81.5,0.068,0.048,0.067,45355.23179,24619.95842,26685.04615
22164,6/3/2017 22:00,20.52,81.8,0.066,0.091,0.074,45355.23179,24676.09148,26602.33846
22165,6/3/2017 22:10,20.46,82.1,0.068,0.044,0.141,45456.95364,24833.26403,26549.16923
22166,6/3/2017 22:20,20.41,82.3,0.072,0.044,0.196,45622.25166,24945.53015,26549.16923
22167,6/3/2017 22:30,20.41,82.3,0.072,0.059,0.133,45520.5298,24706.02911,26436.92308
22168,6/3/2017 22:40,20.45,82.6,0.071,0.062,0.115,45062.78146,24578.79418,26318.76923
22169,6/3/2017 22:50,20.43,83.1,0.069,0.022,0.137,44528.74172,24369.23077,25958.4
22170,6/3/2017 23:00,20.4,83.4,0.066,0.048,0.1,43994.70199,24017.46362,25674.83077
22171,6/3/2017 23:10,20.39,83.8,0.065,0.04,0.152,43486.09272,23819.12682,25479.87692
22172,6/3/2017 23:20,20.36,84.2,0.066,0.04,0.089,42863.04636,23392.51559,25320.36923
22173,6/3/2017 23:30,20.3,84.5,0.07,0.044,0.119,42214.56954,23302.7027,25095.87692
22174,6/3/2017 23:40,20.2,84.7,0.07,0.04,0.13,41502.51656,23055.71726,24900.92308
22175,6/3/2017 23:50,20.13,84.8,0.067,0.062,0.13,41108.34437,22685.23909,24652.8
22176,6/4/2017 0:00,20.11,85.1,0.065,0.048,0.156,40256.42384,22314.76091,24369.23077
22177,6/4/2017 0:10,20.14,85.1,0.066,0.073,0.085,40243.70861,22101.4553,24186.09231
22178,6/4/2017 0:20,20.13,85.4,0.066,0.062,0.122,39824.10596,22015.38462,23997.04615
22179,6/4/2017 0:30,20.11,85.7,0.068,0.044,0.152,39328.21192,21618.71102,23920.24615
22180,6/4/2017 0:40,20.1,85.9,0.068,0.051,0.126,39162.91391,21420.37422,23867.07692
22181,6/4/2017 0:50,20.12,86.0,0.07,0.062,0.126,36950.46358,21274.42827,23630.76923
22182,6/4/2017 1:00,20.12,85.9,0.067,0.033,0.141,36708.87417,20963.82536,23660.30769
22184,6/4/2017 1:20,20.12,85.6,0.069,0.044,0.141,38171.12583,20847.81705,23465.35385
22185,6/4/2017 1:30,20.14,85.2,0.067,0.048,0.1,38489.00662,20978.79418,23548.06154
22186,6/4/2017 1:40,20.07,85.1,0.07,0.055,0.148,39429.93377,21098.5447,23825.72308
22187,6/4/2017 1:50,20.15,84.8,0.07,0.062,0.148,40358.1457,21375.46778,24180.18462
22188,6/4/2017 2:00,20.23,84.5,0.071,0.048,0.133,40892.18543,22015.38462,24174.27692
22189,6/4/2017 2:10,20.24,84.2,0.071,0.088,0.13,41171.92053,22004.158,23849.35385
22190,6/4/2017 2:20,20.23,84.2,0.07,0.077,0.122,40917.61589,21637.42204,23559.87692
22191,6/4/2017 2:30,20.2,84.5,0.071,0.037,0.119,39798.6755,21218.29522,22915.93846
22192,6/4/2017 2:40,20.12,84.7,0.069,0.055,0.126,38883.17881,20881.49688,22401.96923
22286,6/4/2017 18:20,21.92,75.7,0.068,204.3,163.2,36772.45033,21259.45946,21309.04615
22287,6/4/2017 18:30,21.94,76.1,0.068,177.6,140.4,37764.23841,22011.64241,21958.89231
22288,6/4/2017 18:40,21.83,76.7,0.071,150.2,117.5,38514.43709,23007.06861,22750.52308
22289,6/4/2017 18:50,21.81,77.5,0.071,132.9,107.4,39849.53642,23923.90852,23559.87692
22290,6/4/2017 19:00,21.79,78.1,0.066,106.3,85.0,41159.2053,24975.46778,24835.93846
22291,6/4/2017 19:10,21.7,78.2,0.066,78.9,64.18,43180.92715,26131.80873,26407.38462
22292,6/4/2017 19:20,21.6,78.4,0.068,57.94,47.17,44872.05298,27089.81289,28185.6
22293,6/4/2017 19:30,21.49,78.8,0.072,40.01,32.55,44973.77483,26644.49064,28102.89231
22294,6/4/2017 19:40,21.43,79.2,0.069,33.14,26.74,43486.09272,25005.40541,27222.64615
22295,6/4/2017 19:50,21.37,80.2,0.066,30.32,24.66,42519.7351,24855.71726,27246.27692
22296,6/4/2017 20:00,21.31,80.5,0.066,26.35,21.34,42875.76159,25113.92931,27772.06154
22297,6/4/2017 20:10,21.16,80.4,0.073,18.07,14.87,43257.21854,25480.66528,27955.2
22298,6/4/2017 20:20,21.13,80.6,0.073,9.57,8.03,43308.07947,25383.36798,28061.53846
22299,6/4/2017 20:30,21.08,80.9,0.073,5.355,4.399,43460.66225,25349.68815,27978.83077
22300,6/4/2017 20:40,21.0,81.6,0.07,1.463,1.242,43613.24503,25712.68191,28173.78462
22301,6/4/2017 20:50,20.91,82.3,0.069,0.205,0.211,43549.66887,25581.70478,27972.92308
22302,6/4/2017 21:00,20.83,82.7,0.072,0.084,0.093,42964.76821,25338.46154,27648.0
22303,6/4/2017 21:10,20.75,83.1,0.07,0.044,0.133,42748.60927,25121.41372,27541.66154
22304,6/4/2017 21:20,20.69,83.3,0.065,0.059,0.056,42265.43046,24904.3659,27122.21538
22305,6/4/2017 21:30,20.67,83.5,0.066,0.051,0.13,41998.4106,24687.31809,26897.72308
22306,6/4/2017 21:40,20.65,83.8,0.066,0.048,0.107,42685.03311,25001.6632,26903.63077
22307,6/4/2017 21:50,20.65,84.4,0.068,0.059,0.115,42774.03974,24945.53015,26732.30769
22308,6/4/2017 22:00,20.6,84.7,0.067,0.066,0.078,42634.17219,25102.7027,26685.04615
22309,6/4/2017 22:10,20.59,85.0,0.066,0.095,0.122,42761.3245,25697.7131,26673.23077
22310,6/4/2017 22:20,20.56,85.2,0.067,0.059,0.122,43104.63576,26202.9106,26696.86154
22311,6/4/2017 22:30,20.54,85.6,0.065,0.048,0.122,43066.49007,26281.49688,26702.76923
22312,6/4/2017 22:40,20.55,86.1,0.065,0.029,0.096,42672.31788,26270.27027,26058.83077
22313,6/4/2017 22:50,20.57,86.4,0.069,0.059,0.093,42214.56954,26113.09771,26017.47692
22314,6/4/2017 23:00,20.55,86.6,0.067,0.066,0.17,41464.37086,25637.83784,25710.27692
22315,6/4/2017 23:10,20.46,86.9,0.066,0.069,0.093,41337.21854,25327.23493,25391.26154
22316,6/4/2017 23:20,20.43,87.1,0.065,0.033,0.133,41171.92053,25185.03119,25113.6
22317,6/4/2017 23:30,20.4,87.1,0.067,0.055,0.126,40790.46358,24979.20998,24717.78462
22318,6/4/2017 23:40,20.46,87.1,0.069,0.051,0.085,40065.69536,24601.2474,24611.44615
22319,6/4/2017 23:50,20.73,87.2,0.068,0.051,0.093,39646.09272,24286.90229,24404.67692
22320,6/5/2017 0:00,20.7,87.5,0.065,0.026,0.163,39340.92715,24099.7921,24357.41538
22321,6/5/2017 0:10,20.66,87.9,0.067,0.051,0.141,38679.7351,24036.17464,24056.12308
22322,6/5/2017 0:20,20.6,88.2,0.069,0.059,0.093,38094.83444,23482.32848,23790.27692
22323,6/5/2017 0:30,20.56,88.4,0.066,0.069,0.115,37700.66225,23145.53015,23424.0
22324,6/5/2017 0:40,20.56,88.6,0.067,0.059,0.107,36950.46358,22842.41164,23359.01538
22325,6/5/2017 0:50,20.55,88.8,0.064,0.04,0.167,36658.01325,22778.79418,23299.93846
22326,6/5/2017 1:00,20.54,89.0,0.065,0.037,0.163,36416.42384,22703.9501,23087.26154
22327,6/5/2017 1:10,20.51,89.2,0.065,0.062,0.163,36352.84768,22456.96466,22998.64615
22328,6/5/2017 1:20,20.47,89.3,0.065,0.044,0.141,36365.56291,22494.38669,22980.92308
22329,6/5/2017 1:30,20.44,89.3,0.063,0.048,0.137,37077.61589,22262.37006,23116.8
